NCM,NCM_DESCRICAO,CAPITULO
87044100,"Chassis com motor e cabina, de furgões, pick-ups, camionetas e semelhantes",87
87044100,"Furgões, pick-ups, camionetas e semelhantes, com caixa basculante, ou frigoríficos, ou
isotérmicos",87
87044100,"Outros furgões, pick-ups, camionetas e semelhantes",87
87044100,Carro-forte para transporte de valores,87
87044200,"-- De peso em carga máxima (bruto) superior a 5 toneladas, mas não superior a 20 toneladas",87
87044300,-- De peso em carga máxima (bruto) superior a 20 toneladas,87
87044300,"Veículo automóvel para transporte de toras de madeira, denominado comercialmente “trator florestal” e, tecnicamente, “forwarder”",87
87045100,-- De peso em carga máxima (bruto) não superior a 5 toneladas,87
87045100,"Chassis com motor e cabina, exceto de caminhão",87
87045100,"Com caixa basculante ou frigoríficos ou isotérmicos, exceto caminhões",87
87045100,"Caminhões, inclusive com caixa basculante, ou frigoríficos ou isotérmicos; chassis de caminhão com motor e cabina",87
87045200,-- De peso em carga máxima (bruto) superior a 5 toneladas,87
87046000,"- Outros, unicamente com motor elétrico para propulsão",87
87049000,- Outros,87
87051020,Com todos os eixos de rodas direcionáveis e capacidade máxima de elevação inferior a 100 t,87
87051030,Com capacidade máxima de elevação igual ou superior a 100 t,87
87051090,Outros,87
87052000,"- Torres (derricks) automóveis, para sondagem ou perfuração",87
87053000,- Veículos de combate a incêndio,87
87054000,- Caminhões-betoneiras,87
87059010,"Caminhões para a determinação de parâmetros físicos característicos (perfilagem) de poços
petrolíferos",87
87059090,Outros,87
87060010,Dos veículos da posição 87.02,87
87060010,"De veículos dos Ex 01 e 02 dos códigos 8702.10.00, 8702.20.00, 8702.30.00, 8702.40.90 e
8702.90.00",87
87060020,"Dos veículos das subposições 8701.10, 8701.30, 8701.91 a 8701.95 ou 8704.10",87
87060090,Outros,87
87060090,De caminhões,87
87071000,- Para os veículos da posição 87.03,87
87079010,"Dos veículos das subposições 8701.10, 8701.30, 8701.91 a 8701.95 ou 8704.10",87
87079090,Outras,87
87079090,"De veículos dos Ex 01 e 02 dos códigos 8702.10.00, 8702.20.00, 8702.30.00, 8702.40.90 e
8702.90.00",87
87081000,- Para-choques e suas partes,87
87082100,-- Cintos de segurança,87
87082200,"-- Para-brisas, vidros traseiros e outros vidros especificados na Nota de subposição 1 do presente Capítulo",87
87082911,Para-lamas,87
87082912,Grades de radiadores,87
87082913,Portas,87
87082914,Painéis de instrumentos,87
87082919,Outros,87
87082991,Para-lamas,87
87082992,Grades de radiadores,87
87082993,Portas,87
87082994,Painéis de instrumentos,87
87082995,Geradores de gás para acionar retratores de cintos de segurança,87
87082999,Outros,87
87083011,"Dos veículos das subposições 8701.10, 8701.30, 8701.91 a 8701.95 ou 8704.10",87
87083019,Outras,87
87083090,Outros,87
87084011,"Servo-assistidas, próprias para torques de entrada superiores ou iguais a 750 Nm",87
87084019,Outras,87
87084080,Outras caixas de marchas,87
87084090,Partes,87
87085011,"Eixos com diferencial com capacidade de suportar cargas superiores ou iguais a 14.000 kg, redutores planetários nos extremos e dispositivo de freio (travão) incorporado, do tipo utilizado em veículos da subposição 8704.10",87
87085012,Eixos não motores,87
87085019,Outros,87
87085080,Outros,87
87085091,"De eixos não motores, dos veículos das subposições 8701.10, 8701.30, 8701.91 a 8701.95 ou 8704.10",87
87085099,Outras,87
87087010,"De eixos propulsores dos veículos das subposições 8701.10, 8701.30, 8701.91 a 8701.95 ou 8704.10",87
87087090,Outros,87
87088000,- Sistemas de suspensão e suas partes (incluindo os amortecedores de suspensão),87
87088000,"Amortecedores de suspensão de veículos das posições 87.02, 87.04 (exceto a subposição
8704.10) e 87.05 e das subposições 8701.21 a 8701.29",87
87088000,"Amortecedores de suspensão, exceto os do Ex 01",87
87089100,-- Radiadores e suas partes,87
87089200,-- Silenciosos e tubos de escape; suas partes,87
87089200,"De veículos das posições 87.01, 87.02, 87.04 e 87.05 (exceto partes)",87
87089200,Partes,87
87089300,-- Embreagens e suas partes,87
87089300,"De veículos das posições 87.01, 87.02, 87.04 e 87.05",87
87089411,Volantes,87
87089412,Colunas,87
87089413,Caixas,87
87089481,Volantes,87
87089482,Colunas,87
87089483,Caixas,87
87089490,Partes,87
87089510,Bolsas infláveis de segurança com sistema de insuflação (airbags),87
87089521,Bolsas infláveis para airbags,87
87089522,Sistema de insuflação,87
87089529,Outras,87
87089910,"Dispositivos para comando de acelerador, freio (travão), embreagem, direção ou caixa de marchas mesmo os de adaptação dos preexistentes, do tipo utilizado por pessoas incapacitadas",87
87089990,Outros,87
87091100,-- Elétricos,87
87091900,-- Outros,87
87099000,- Partes,87
87100000,"Tanques e outros veículos blindados de combate, armados ou não, e suas partes.",87
87111000,- Com motor de pistão de cilindrada não superior a 50 cm3,87
87112010,Motocicletas de cilindrada inferior ou igual a 125 cm3,87
87112020,Motocicletas de cilindrada superior a 125 cm3,87
87112090,Outros,87
87113000,"- Com motor de pistão de cilindrada superior a 250 cm3, mas não superior a 500 cm3",87
87114000,"- Com motor de pistão de cilindrada superior a 500 cm3, mas não superior a 800 cm3",87
87115000,- Com motor de pistão de cilindrada superior a 800 cm3,87
87116000,- Com motor elétrico para propulsão,87
87119000,- Outros,87
87120010,Bicicletas,87
87120010,Bicicletas com câmbio,87
87120090,Outros,87
87131000,- Sem mecanismo de propulsão,87
87139000,- Outros,87
87141000,- De motocicletas (incluindo os ciclomotores),87
87141000,Peças plásticas moldadas por injeção,87
87142000,- De cadeiras de rodas ou de outros veículos para pessoas com incapacidade,87
87149100,"-- Quadros e garfos, e suas partes",87
87149200,-- Aros e raios,87
87149311,"Sem rosca, para pinhões do tipo cassete",87
87149319,Outros,87
87149320,Pinhões de rodas livres,87
87149410,Cubos de freios (travões),87
87149490,Outros,87
87149500,-- Selins,87
87149611,Pedaleiros com pedivelas de peça única (monobloco),87
87149612,Pedivelas de peça única (monobloco),87
87149619,Outros,87
87149690,Outros,87
87149910,Câmbio de velocidades,87
87149920,Caixas de direção sem rosca,87
87149990,Outros,87
87150000,"Carrinhos e veículos semelhantes para transporte de crianças, e suas partes.",87
87161000,"- Reboques e semirreboques, para habitação ou para acampar, do tipo trailer (caravana*)",87
87162000,"- Reboques e semirreboques, autocarregáveis ou autodescarregáveis, para usos agrícolas",87
87163100,-- Tanques (cisternas),87
87163900,-- Outros,87
87164000,- Outros reboques e semirreboques,87
87168000,- Outros veículos,87
87168000,"Carrinhos de tração manual, de ferro, para construção",87
87168000,Veículos de tração animal,87
87169010,Chassis de reboques e semirreboques,87
87169090,Outras,87
88010000,"Balões e dirigíveis; planadores, asas voadoras e outros veículos aéreos, não concebidos para propulsão a motor.",88
88021100,"-- De peso não superior a 2.000 kg, vazios (sem carga)",88
88021210,De peso não superior a 3.500 kg,88
88021290,Outros,88
88022010,A hélice,88
88022021,Monomotores,88
88022022,Multimotores,88
88022090,Outros,88
88023010,A hélice,88
88023021,"Multimotores, de peso não superior a 7.000 kg, vazios (sem carga)",88
88023029,Outros,88
88023031,"De peso não superior a 7.000 kg, vazios (sem carga)",88
88023039,Outros,88
88023090,Outros,88
88024010,A turboélice,88
88024090,Outros,88
88026000,"- Veículos espaciais (incluindo os satélites) e seus veículos de lançamento, e veículos suborbitais",88
88040000,Paraquedas (incluindo os paraquedas dirigíveis e os parapentes) e os paraquedas giratórios; suas partes e acessórios.,88
88051000,"- Aparelhos e dispositivos para lançamento de veículos aéreos, e suas partes; aparelhos e dispositivos para aterrissagem (aterragem) de veículos aéreos em porta-aviões e aparelhos e dispositivos semelhantes, e suas partes",88
88052100,-- Simuladores de combate aéreo e suas partes,88
88052900,-- Outros,88
88061000,- Concebidos para o transporte de passageiros,88
88062100,-- De peso máximo de decolagem não superior a 250 g,88
88062100,Concebidos para a obtenção ou captura de imagens,88
88062200,"-- De peso máximo de decolagem superior a 250 g, mas não superior a 7 kg",88
88062200,Concebidos para a obtenção ou captura de imagens,88
88062300,"-- De peso máximo de decolagem superior a 7 kg, mas não superior a 25 kg",88
88062300,Concebidos para a obtenção ou captura de imagens,88
88062400,"-- De peso máximo de decolagem superior a 25 kg, mas não superior a 150 kg",88
88062400,Concebidos para a obtenção ou captura de imagens,88
88062900,-- Outros,88
88062900,Concebidos para a obtenção ou captura de imagens,88
88069100,-- De peso máximo de decolagem não superior a 250 g,88
88069100,Concebidos para a obtenção ou captura de imagens,88
88069200,"-- De peso máximo de decolagem superior a 250 g, mas não superior a 7 kg",88
88069200,Concebidos para a obtenção ou captura de imagens,88
88069300,"-- De peso máximo de decolagem superior a 7 kg, mas não superior a 25 kg",88
88069300,Concebidos para a obtenção ou captura de imagens,88
88069400,"-- De peso máximo de decolagem superior a 25 kg, mas não superior a 150 kg",88
88069400,Concebidos para a obtenção ou captura de imagens,88
88069900,-- Outros,88
88069900,Concebidos para a obtenção ou captura de imagens,88
88071000,"- Hélices e rotores, e suas partes",88
88072000,- Trens de aterrissagem (aterragem) e suas partes,88
88073000,"- Outras partes de aviões, de helicópteros ou de veículos aéreos (aeronaves) não tripulados",88
88079000,- Outras,88
89011000,"- Transatlânticos, barcos de excursão e embarcações semelhantes principalmente concebidas para o transporte de pessoas; ferryboats",89
89012000,- Navios-tanque,89
89013000,"- Barcos frigoríficos, exceto os da subposição 8901.20",89
89019000,- Outras embarcações para o transporte de mercadorias ou para o transporte de pessoas e de mercadorias,89
89020010,"De comprimento, de proa a popa, igual ou superior a 35 m",89
89020090,Outros,89
89031100,"-- Equipados com um motor ou concebidos para comportá-lo, de peso vazio (sem carga) sem motor não superior a 100 kg",89
89031200,-- Não concebidos para serem utilizados com um motor e de peso vazio (sem carga) não superior a 100 kg,89
89031900,-- Outros,89
89032100,"-- De comprimento não superior a 7,5 m",89
89032200,"-- De comprimento superior a 7,5 m, mas não superior a 24 m",89
89032300,-- De comprimento superior a 24 m,89
89033100,"-- De comprimento não superior a 7,5 m",89
89033200,"-- De comprimento superior a 7,5 m, mas não superior a 24 m",89
89033300,-- De comprimento superior a 24 m,89
89039300,"-- De comprimento não superior a 7,5 m",89
89039900,-- Outros,89
89040000,Rebocadores e barcos concebidos para empurrar outras embarcações.,89
89051000,- Dragas,89
89052000,"- Plataformas de perfuração ou de exploração, flutuantes ou submersíveis",89
89059000,- Outros,89
89059000,Docas flutuantes,89
89061000,- Navios de guerra,89
89069000,- Outras,89
89071000,- Balsas infláveis,89
89079000,- Outras,89
89079000,Balsas para transporte,89
89080000,"Embarcações e outras estruturas flutuantes, para desmantelar.",89
89080000,Estruturas flutuantes,89
90011011,De diâmetro de núcleo inferior a 11 micrômetros (mícrons),90
90011019,Outras,90
90011020,Feixes e cabos de fibras ópticas,90
90012000,- Matérias polarizantes em folhas ou em placas,90
90013000,- Lentes de contato,90
90014000,"- Lentes de vidro, para óculos",90
90015000,"- Lentes de outras matérias, para óculos",90
90019010,Lentes,90
90019090,Outros,90
90021111,Para câmeras fotográficas,90
90021119,Outras,90
90021119,Para câmeras cinematográficas,90
90021120,"De aproximação (zoom) para câmeras de televisão, de 20 ou mais aumentos",90
90021190,Outras,90
90021900,-- Outras,90
90022010,Polarizantes,90
90022090,Outros,90
90029010,"Comutadores (switches) optomecânicos, do tipo utilizado em redes ópticas de transmissão de dados, próprios para montagem por inserção (PTH - Pin ThroughHole)",90
90029090,Outros,90
90031100,-- De plástico,90
90031910,"De metais comuns, mesmo folheados ou chapeados de metais preciosos (plaquê)",90
90031990,Outras,90
90039010,Charneiras,90
90039090,Outras,90
90041000,- Óculos de sol,90
90049010,Óculos para correção,90
90049020,Óculos de segurança,90
90049090,Outros,90
90051000,- Binóculos,90
90058000,- Outros instrumentos,90
90059010,De binóculos,90
90059090,Outros,90
90063000,"- Câmeras fotográficas especialmente concebidas para fotografia submarina ou aérea, para exame médico de órgãos internos ou para laboratórios de medicina legal ou de investigação judicial",90
90064000,- Câmeras fotográficas para filmes de revelação e cópia instantâneas,90
