NCM,NCM_STR,NCM_DESCRICAO
85176272,85176272,"De frequência inferior a 15 GHz e de taxa de transmissão inferior ou igual a 34 Mbit/s, exceto os interfones"
85176273,85176273,Interfones
85176277,85176277,"Outros, de frequência inferior a 15 GHz"
85176278,85176278,"De frequência igual ou superior a 15 GHz, mas inferior ou igual a 23 GHz e taxa de transmissão inferior ou igual a 8 Mbit/s"
85176279,85176279,Outros
85176291,85176291,Aparelhos transmissores (emissores)
85176294,85176294,Tradutores (conversores) de protocolos para interconexão de redes (gateways)
85176296,85176296,"Outros, analógicos"
85176299,85176299,Outros
85176299,85176299,Receptores pessoais de radiomensagens
85176900,85176900,-- Outros
85177110,85177110,Antenas próprias para telefones celulares portáteis
85177190,85177190,Outras
85177900,85177900,-- Outras
85177900,85177900,"Circuitos impressos com componentes elétricos ou eletrônicos, montados"
85181010,85181010,Piezelétricos próprios para aparelhos telefônicos
85181090,85181090,Outros
85182100,85182100,-- Alto-falante (altifalante) único montado na sua caixa (coluna)
85182200,85182200,-- Alto-falantes (altifalantes) múltiplos montados na mesma caixa (coluna)
85182910,85182910,Piezelétricos próprios para aparelhos telefônicos
85182990,85182990,Outros
85183000,85183000,"- Fones de ouvido (Auscultadores e auriculares*), mesmo combinados com um microfone, e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes (altifalantes)"
85184000,85184000,- Amplificadores elétricos de audiofrequência
85185000,85185000,- Aparelhos elétricos de amplificação de som
85189010,85189010,De alto-falantes (altifalantes)
85189090,85189090,Outras
85192000,85192000,"- Aparelhos que funcionem por introdução de moedas, notas (papéis-moeda), cartões de banco, fichas ou por outros meios de pagamento"
85193000,85193000,- Pratos de toca-discos (gira-discos*)
85198110,85198110,Com sistema de leitura óptica por laser (leitores de discos compactos)
85198120,85198120,Gravadores de som de cabinas de aeronaves
85198190,85198190,Outros
85198190,85198190,"Aparelho gravador de som para cinema, utilizando fita magnética em rolo aberto ou cartucho selado, registrando ao mesmo tempo, em pista de som auxiliar, um sinal de referência de sincronismo para possibilitar a reprodução sincrônica, em tempo real, da imagem e do som da cena"
85198190,85198190,Toca-fitas
85198190,85198190,"Aparelhos de gravação e de reprodução de som, de fitas magnéticas"
85198900,85198900,-- Outros
85198900,85198900,Aparelhos cinematográficos de reprodução de som
85211010,85211010,"Gravador-reprodutor, sem sintonizador"
85211081,85211081,"Em cassete, de largura de fita igual a 12,65 mm (1/2”)"
85211089,85211089,Outros
85211090,85211090,"Outros, para fitas de largura igual ou superior a 19,05 mm (3/4”)"
85219000,85219000,- Outros
85219000,85219000,Aparelhos de reprodução de imagem e som em disco por meio óptico ou optomagnético
85221000,85221000,- Fonocaptores
85229000,85229000,- Outros
85232110,85232110,Não gravados
85232120,85232120,Gravados
85232911,85232911,Do tipo utilizado em unidades de discos rígidos
85232919,85232919,Outros
85232990,85232990,Outros
85232990,85232990,"Fitas magnéticas, não gravadas"
85232990,85232990,Fitas magnéticas gravadas com matéria didática
85232990,85232990,"Fitas magnéticas para gravação simultânea de imagem e som, próprias para televisão (vídeo
tape), gravadas com matéria de natureza científica ou educativa"
85234110,85234110,Discos para sistema de leitura por raios laser com possibilidade de serem gravados uma única vez
85234190,85234190,Outros
85234910,85234910,Para reprodução apenas do som
85234920,85234920,Para reprodução de fenômenos diferentes do som ou da imagem
85234990,85234990,Outros
85235110,85235110,Cartões de memória (memory cards)
85235110,85235110,Das máquinas da posição 84.71
85235110,85235110,"Que possam ser utilizados indiferentemente com as máquinas ou aparelhos de duas ou mais
das posições 84.70 a 84.72"
85235190,85235190,Outros
85235210,85235210,Cartões e etiquetas de acionamento por aproximação
85235290,85235290,Outros
85235900,85235900,-- Outros
85238000,85238000,- Outros
85241100,85241100,-- De cristais líquidos
85241200,85241200,-- De diodos emissores de luz orgânicos (OLED)
85241900,85241900,-- Outros
85249100,85249100,-- De cristais líquidos
85249200,85249200,-- De diodos emissores de luz orgânicos (OLED)
85249900,85249900,-- Outros
85255011,85255011,"Em AM, com modulação por código ou largura de pulso, totalmente a semicondutor e com potência de saída superior a 10 kW"
85255019,85255019,Outros
85255021,85255021,De frequência superior a 7 GHz
85255022,85255022,"Em banda UHF, de frequência igual ou superior a 2,0 GHz, mas não superior a 2,7 GHz, com potência de saída igual ou superior a 10 W, mas não superior a 100 W"
85255023,85255023,"Em banda UHF, com potência de saída superior a 10 kW"
85255024,85255024,"Em banda VHF, com potência de saída igual ou superior a 20 kW"
85255029,85255029,Outros
85255029,85255029,"Transmissores digitais de televisão, em VHF ou UHF, com potência maior ou igual a 1 kW e intermodulação maior que 36 dB"
85255029,85255029,"Sistema irradiante configurável, dedicado à transmissão de sinais de televisão digitais na faixa de frequência de VHF e/ou UHF, com potências irradiadas de até 1 MW RMS e constituídos por: antenas, cabos e/ou linhas rígidas de alimentação, combinadores, réguas de áudio e vídeo (patch panels), radomes, conectores, equipamentos de pressurização e elementos estruturais de fixação"
85256010,85256010,De radiodifusão
85256020,85256020,"De televisão, de frequência superior a 7 GHz"
85256020,85256020,Transmissores-receptores (transceptores) de sinal de televisão digital através de fibra óptica
85256090,85256090,Outros
85256090,85256090,"Equipamento de sinalização, controle e/ou corte (slicer) do fluxo de dados MPEG"
85256090,85256090,"Transmissores-receptores (transceptores) de rádio digital para televisão digital terrestre, com interfaces digitais DVB-ASI e/ou ISDB-T clock data"
85258100,85258100,"-- Ultrarrápidas, mencionadas na Nota de subposições 1 do presente Capítulo"
85258200,85258200,"-- Outras, resistentes à radiação, mencionadas na Nota de subposições 2 do presente Capítulo"
85258300,85258300,"-- Outras, de visão noturna, mencionadas na Nota de subposições 3 do presente Capítulo"
85258911,85258911,Com três ou mais captadores de imagem
85258912,85258912,"Com sensor de imagem a semicondutor tipo CCD, de mais de 490 x 580 elementos de imagem (pixels) ativos, sensíveis a intensidades de iluminação inferiores a 0,20 lux"
85258913,85258913,"Com sensor de imagem a semicondutor tipo CMOS, de mais de 490 x 580 elementos de imagem (pixels) ativos, sensíveis a intensidades de iluminação inferiores a 0,20 lux"
85258914,85258914,"Outras, próprias para captar imagens exclusivamente no espectro infravermelho de comprimento de onda igual ou superior a 2 micrômetros (mícrons), mas não superior a 14 micrômetros (mícrons)"
85258919,85258919,Outras
85258919,85258919,Lupa eletrônica do tipo utilizado por pessoas com deficiência visual
85258921,85258921,Com três ou mais captadores de imagem
85258922,85258922,"Outras, próprias para captar imagens exclusivamente no espectro infravermelho de comprimento de onda igual ou superior a 2 micrômetros (mícrons), mas não superior a 14 micrômetros (mícrons)"
85258929,85258929,Outras
85258929,85258929,Câmeras de video de imagens fixas
85261000,85261000,- Aparelhos de radiodetecção e de radiossondagem (radar)
85269100,85269100,-- Aparelhos de radionavegação
85269200,85269200,-- Aparelhos de radiotelecomando
85271200,85271200,-- Rádios toca-fitas (Rádios-leitores de cassetes*) de bolso
85271300,85271300,-- Outros aparelhos combinados com um aparelho de gravação ou de reprodução de som
85271900,85271900,-- Outros
85272100,85272100,-- Combinados com um aparelho de gravação ou de reprodução de som
85272900,85272900,-- Outros
85279100,85279100,-- Combinados com um aparelho de gravação ou de reprodução de som
85279100,85279100,Rádio com toca-discos digitais a laser
85279200,85279200,"-- Não combinados com um aparelho de gravação ou de reprodução de som, mas combinados com um relógio"
85279910,85279910,Amplificador com sintonizador (receiver)
85279990,85279990,Outros
85284200,85284200,-- Capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina
85284930,85284930,"Policromáticos, com dispositivos de seleção de varredura (underscanning) e de retardo de sincronismo horizontal e vertical (H/V delay ou pulse cross)"
85284990,85284990,Outros
85285200,85285200,-- Capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina
85285900,85285900,-- Outros
85286200,85286200,-- Capazes de serem conectados diretamente a uma máquina automática para processamento de dados da posição 84.71 e concebidos para serem utilizados com esta máquina
85286910,85286910,Com tecnologia de dispositivo digital de microespelhos (DMD - Digital Micromirror Device)
85286990,85286990,Outros
85287111,85287111,"Sem saída de radiofrequência (RF) modulada nos canais 3 ou 4, com saídas de áudio balanceadas com impedância de 600 Ohms, próprio para montagem em racks e com saída de vídeo com conector BNC"
85287119,85287119,Outros
85287119,85287119,Receptores de sinais de televisão via cabo
85287190,85287190,Outros
85287190,85287190,Receptores de sinais de televisão via cabo
85287200,85287200,"-- Outros, a cores"
85287300,85287300,"-- Outros, a preto e branco ou outros monocromos"
85291020,85291020,Antenas com refletor parabólico
85291090,85291090,Outros
85299011,85299011,Gabinetes e bastidores
85299012,85299012,"Circuitos impressos com componentes elétricos ou eletrônicos, montados"
85299019,85299019,Outras
85299019,85299019,"Codificadores para sinais de áudio, vídeo de alta definição MPEG-2 e/ou MPEG-4 (protocolo
H.264) para sistema de transmissão de sinais de televisão digital terrestre"
85299020,85299020,De aparelhos das posições 85.27 ou 85.28
85299020,85299020,Peças plásticas moldadas por injeção
85299030,85299030,De aparelhos da subposição 8526.10
85299040,85299040,De aparelhos da subposição 8526.91
85299050,85299050,De módulos de visualização da posição 85.24
85299090,85299090,Outras
85301010,85301010,"Digitais, para controle de tráfego"
85301090,85301090,Outros
85308010,85308010,"Digitais, para controle de tráfego de automotores"
85308090,85308090,Outros
85309000,85309000,- Partes
85311010,85311010,Alarmes contra incêndio ou sobreaquecimento
85311090,85311090,Outros
85312000,85312000,- Painéis indicadores com dispositivos de cristais líquidos (LCD) ou de diodos emissores de luz (LED)
85312000,85312000,"Quadro de sinalização, próprio para dar informações relativas à venda de mercadorias, constituído de painel eletrônico e respectivos dispositivos de comando e controle (unidade funcional)"
85318000,85318000,- Outros aparelhos
85319000,85319000,- Partes
85321000,85321000,"- Condensadores fixos concebidos para linhas elétricas de 50/60 Hz e capazes de absorver uma potência reativa igual ou superior a 0,5 kvar (condensadores de potência)"
85322111,85322111,Com tensão de isolação inferior ou igual a 125 V
85322119,85322119,Outros
85322120,85322120,Próprios para montagem por inserção (PTH - Pin Through Hole)
85322190,85322190,Outros
85322200,85322200,-- Eletrolíticos de alumínio
85322310,85322310,Próprios para montagem em superfície (SMD - Surface Mounted Device)
85322390,85322390,Outros
85322410,85322410,Próprios para montagem em superfície (SMD - Surface Mounted Device)
85322420,85322420,Próprios para montagem por inserção (PTH - Pin Through Hole)
85322490,85322490,Outros
85322510,85322510,Próprios para montagem em superfície (SMD - Surface Mounted Device)
85322590,85322590,Outros
85322910,85322910,Próprios para montagem em superfície (SMD - Surface Mounted Device)
85322990,85322990,Outros
85323010,85323010,Próprios para montagem em superfície (SMD - Surface Mounted Device)
85323090,85323090,Outros
85329000,85329000,- Partes
85331000,85331000,"- Resistências fixas de carbono, aglomeradas ou de camada"
85332110,85332110,De fio
85332120,85332120,Próprias para montagem em superfície (SMD - Surface Mounted Device)
85332190,85332190,Outras
85332900,85332900,-- Outras
85333110,85333110,Potenciômetros
85333190,85333190,Outras
85333910,85333910,Potenciômetros
85333990,85333990,Outras
85334011,85334011,Termistores
85334012,85334012,Varistores para uma tensão inferior ou igual a 1.000 V
85334013,85334013,Outros varistores
85334019,85334019,Outras
85334091,85334091,"Potenciômetro de carvão, do tipo utilizado para determinar o ângulo de abertura da borboleta, em sistemas de injeção de combustível controlados eletronicamente"
85334092,85334092,Outros potenciômetros de carvão
85334099,85334099,Outras
85339000,85339000,- Partes
85340011,85340011,Com isolante de resina fenólica e papel celulósico
