NCM,NCM_DESCRICAO,POSICAO
88051000,"- Aparelhos e dispositivos para lançamento de veículos aéreos, e suas partes; aparelhos e dispositivos para aterrissagem (aterragem) de veículos aéreos em porta-aviões e aparelhos e dispositivos semelhantes, e suas partes",8805
88052100,-- Simuladores de combate aéreo e suas partes,8805
88052900,-- Outros,8805
88061000,- Concebidos para o transporte de passageiros,8806
88062100,-- De peso máximo de decolagem não superior a 250 g,8806
88062100,Concebidos para a obtenção ou captura de imagens,8806
88062200,"-- De peso máximo de decolagem superior a 250 g, mas não superior a 7 kg",8806
88062200,Concebidos para a obtenção ou captura de imagens,8806
88062300,"-- De peso máximo de decolagem superior a 7 kg, mas não superior a 25 kg",8806
88062300,Concebidos para a obtenção ou captura de imagens,8806
88062400,"-- De peso máximo de decolagem superior a 25 kg, mas não superior a 150 kg",8806
88062400,Concebidos para a obtenção ou captura de imagens,8806
88062900,-- Outros,8806
88062900,Concebidos para a obtenção ou captura de imagens,8806
88069100,-- De peso máximo de decolagem não superior a 250 g,8806
88069100,Concebidos para a obtenção ou captura de imagens,8806
88069200,"-- De peso máximo de decolagem superior a 250 g, mas não superior a 7 kg",8806
88069200,Concebidos para a obtenção ou captura de imagens,8806
88069300,"-- De peso máximo de decolagem superior a 7 kg, mas não superior a 25 kg",8806
88069300,Concebidos para a obtenção ou captura de imagens,8806
88069400,"-- De peso máximo de decolagem superior a 25 kg, mas não superior a 150 kg",8806
88069400,Concebidos para a obtenção ou captura de imagens,8806
88069900,-- Outros,8806
88069900,Concebidos para a obtenção ou captura de imagens,8806
88071000,"- Hélices e rotores, e suas partes",8807
88072000,- Trens de aterrissagem (aterragem) e suas partes,8807
88073000,"- Outras partes de aviões, de helicópteros ou de veículos aéreos (aeronaves) não tripulados",8807
88079000,- Outras,8807
89011000,"- Transatlânticos, barcos de excursão e embarcações semelhantes principalmente concebidas para o transporte de pessoas; ferryboats",8901
89012000,- Navios-tanque,8901
89013000,"- Barcos frigoríficos, exceto os da subposição 8901.20",8901
89019000,- Outras embarcações para o transporte de mercadorias ou para o transporte de pessoas e de mercadorias,8901
89020010,"De comprimento, de proa a popa, igual ou superior a 35 m",8902
89020090,Outros,8902
89031100,"-- Equipados com um motor ou concebidos para comportá-lo, de peso vazio (sem carga) sem motor não superior a 100 kg",8903
89031200,-- Não concebidos para serem utilizados com um motor e de peso vazio (sem carga) não superior a 100 kg,8903
89031900,-- Outros,8903
89032100,"-- De comprimento não superior a 7,5 m",8903
89032200,"-- De comprimento superior a 7,5 m, mas não superior a 24 m",8903
89032300,-- De comprimento superior a 24 m,8903
89033100,"-- De comprimento não superior a 7,5 m",8903
89033200,"-- De comprimento superior a 7,5 m, mas não superior a 24 m",8903
89033300,-- De comprimento superior a 24 m,8903
89039300,"-- De comprimento não superior a 7,5 m",8903
89039900,-- Outros,8903
89040000,Rebocadores e barcos concebidos para empurrar outras embarcações.,8904
89051000,- Dragas,8905
89052000,"- Plataformas de perfuração ou de exploração, flutuantes ou submersíveis",8905
89059000,- Outros,8905
89059000,Docas flutuantes,8905
89061000,- Navios de guerra,8906
89069000,- Outras,8906
89071000,- Balsas infláveis,8907
89079000,- Outras,8907
89079000,Balsas para transporte,8907
89080000,"Embarcações e outras estruturas flutuantes, para desmantelar.",8908
89080000,Estruturas flutuantes,8908
90011011,De diâmetro de núcleo inferior a 11 micrômetros (mícrons),9001
90011019,Outras,9001
90011020,Feixes e cabos de fibras ópticas,9001
90012000,- Matérias polarizantes em folhas ou em placas,9001
90013000,- Lentes de contato,9001
90014000,"- Lentes de vidro, para óculos",9001
90015000,"- Lentes de outras matérias, para óculos",9001
90019010,Lentes,9001
90019090,Outros,9001
90021111,Para câmeras fotográficas,9002
90021119,Outras,9002
90021119,Para câmeras cinematográficas,9002
90021120,"De aproximação (zoom) para câmeras de televisão, de 20 ou mais aumentos",9002
90021190,Outras,9002
90021900,-- Outras,9002
90022010,Polarizantes,9002
90022090,Outros,9002
90029010,"Comutadores (switches) optomecânicos, do tipo utilizado em redes ópticas de transmissão de dados, próprios para montagem por inserção (PTH - Pin ThroughHole)",9002
90029090,Outros,9002
90031100,-- De plástico,9003
90031910,"De metais comuns, mesmo folheados ou chapeados de metais preciosos (plaquê)",9003
90031990,Outras,9003
90039010,Charneiras,9003
90039090,Outras,9003
90041000,- Óculos de sol,9004
90049010,Óculos para correção,9004
90049020,Óculos de segurança,9004
90049090,Outros,9004
90051000,- Binóculos,9005
90058000,- Outros instrumentos,9005
90059010,De binóculos,9005
90059090,Outros,9005
90063000,"- Câmeras fotográficas especialmente concebidas para fotografia submarina ou aérea, para exame médico de órgãos internos ou para laboratórios de medicina legal ou de investigação judicial",9006
90064000,- Câmeras fotográficas para filmes de revelação e cópia instantâneas,9006
90065310,De foco fixo,9006
90065320,De foco ajustável,9006
90065930,Fotocompositoras a laser para preparação de clichês,9006
90065940,"Outras, de foco fixo",9006
90065951,Para obtenção de negativos de 45 mm x 60 mm ou de dimensões superiores,9006
90065959,Outras,9006
90065959,"Câmeras fotográficas dos tipos utilizados para preparação de clichês ou cilindros de
impressão",9006
90066100,"-- Aparelhos de tubo de descarga para produção de luz relâmpago (flash) (denominados ""flashes eletrônicos"")",9006
90066900,-- Outros,9006
90066900,Lâmpadas de luz relâmpago (flash),9006
90069110,Corpos,9006
90069190,Outros,9006
90069900,-- Outros,9006
90071000,- Câmeras,9007
90071000,Para filmes de 16 mm de largura ou de largura não inferior a 35 mm,9007
90072020,"Para filmes de largura igual ou superior a 35 mm, mas não superior a 70 mm",9007
90072090,Outros,9007
90079100,-- De câmeras,9007
90079200,-- De projetores,9007
90085000,- Projetores e aparelhos de ampliação ou de redução,9008
90089000,- Partes e acessórios,9008
90101010,"Cubas e cubetas, de operação automática e programáveis",9010
90101020,"Ampliadoras-copiadoras automáticas para papel fotográfico, com capacidade superior a 1.000 cópias por hora",9010
90101090,Outros,9010
90105010,"Processadores fotográficos para o tratamento eletrônico de imagens, mesmo com saída digital",9010
90105020,Aparelhos para revelação automática de chapas de fotopolímeros com suporte metálico,9010
90105090,Outros,9010
90105090,Moviolas,9010
90106000,- Telas para projeção,9010
90109010,De aparelhos ou material da subposição 9010.10 ou do item 9010.50.10,9010
90109090,Outros,9010
90111000,- Microscópios estereoscópicos,9011
90112010,Para fotomicrografia,9011
90112020,Para cinefotomicrografia,9011
90112030,Para microprojeção,9011
90118010,Binoculares de platina móvel,9011
90118090,Outros,9011
90119010,Dos artigos da subposição 9011.20,9011
90119090,Outros,9011
90121010,Microscópios eletrônicos,9012
90121090,Outros,9012
90129010,De microscópios eletrônicos,9012
90129090,Outros,9012
90131010,Miras telescópicas para armas,9013
90131090,Outros,9013
90132000,"- Lasers, exceto diodos laser",9013
90138000,"- Outros dispositivos, aparelhos e instrumentos",9013
90138000,Conta-fios,9013
90139000,- Partes e acessórios,9013
90141000,"- Bússolas, incluindo as agulhas de marear",9014
90142010,Altímetros,9014
90142020,Pilotos automáticos,9014
90142030,Inclinômetros,9014
90142090,Outros,9014
90148010,Sondas acústicas (ecobatímetros) ou de ultrassom (sonar e semelhantes),9014
90148090,Outros,9014
90149000,- Partes e acessórios,9014
90151000,- Telêmetros,9015
90152010,Com sistema de leitura por meio de prisma ou micrômetro óptico e precisão de leitura de 1 segundo,9015
90152090,Outros,9015
90153000,- Níveis,9015
90154000,- Instrumentos e aparelhos de fotogrametria,9015
90158010,Molinetes hidrométricos,9015
90158090,Outros,9015
90159010,De instrumentos ou aparelhos da subposição 9015.40,9015
90159090,Outros,9015
90160010,"Sensíveis a pesos não superiores a 0,2 mg",9016
90160090,Outras,9016
90171010,Automáticas,9017
90171090,Outras,9017
90172000,"- Outros instrumentos de desenho, de traçado ou de cálculo",9017
90173010,Micrômetros,9017
90173020,Paquímetros,9017
90173090,Outros,9017
90178010,Metros,9017
90178090,Outros,9017
90179010,"De mesas ou máquinas de desenhar, automáticas",9017
90179090,Outros,9017
90181100,-- Eletrocardiógrafos,9018
90181210,Ecógrafos com análise espectral Doppler,9018
90181290,Outros,9018
90181300,-- Aparelhos de diagnóstico de imagem por ressonância magnética,9018
90181410,Scanner de tomografia por emissão de posítrons (PET - Positron Emission Tomography),9018
90181420,Câmaras gama,9018
90181490,Outros,9018
90181910,Endoscópios,9018
90181920,Audiômetros,9018
90181980,Outros,9018
90181990,Partes,9018
90182010,"Para cirurgia, que operem por laser",9018
90182020,"Outros, para tratamento bucal, que operem por laser",9018
90182090,Outros,9018
90183111,De capacidade inferior ou igual a 2 cm3,9018
90183119,Outras,9018
90183190,Outras,9018
90183211,Gengivais,9018
90183212,"De aço cromo-níquel, bisel trifacetado e diâmetro exterior igual ou superior a 1,6 mm, do tipo utilizado com bolsas de sangue",9018
90183213,"Agulhas ponta de lápis, do tipo utilizado em anestesia epidural ou raquidiana",9018
90183219,Outras,9018
90183220,Para suturas,9018
90183910,Agulhas,9018
90183921,De borracha,9018
90183922,"Cateteres de poli(cloreto de vinila), para embolectomia arterial",9018
90183923,"Cateteres de poli(cloreto de vinila), para termodiluição",9018
90183925,"Sondas vesicais estéreis de poliuretano, com revestimento hidrofílico, de uso intermitente, apresentadas em embalagens com solução salina",9018
90183926,"Cateteres intravenosos periféricos, de plástico",9018
90183929,Outros,9018
90183930,Lancetas para vacinação e cautérios,9018
90183991,"Artigo para fístula arteriovenosa, composto de agulha, base de fixação tipo borboleta, tubo plástico com conector e obturador",9018
90183999,Outros,9018
90183999,Para transfusão de sangue ou infusão intravenosa,9018
90184100,"-- Aparelhos dentários de brocar, mesmo combinados numa base comum com outros equipamentos dentários",9018
90184911,De carboneto de tungstênio (volfrâmio),9018
90184912,De aço-vanádio,9018
90184919,Outras,9018
90184920,Limas,9018
90184940,"Para tratamento bucal, que operem por projeção cinética de partículas",9018
90184991,"Para desenho e construção de peças cerâmicas para restaurações dentárias, computadorizados",9018
90184999,Outros,9018
90184999,Cadeiras de dentista equipadas com aparelhos de odontologia,9018
90185010,"Microscópios binoculares, do tipo utilizado em cirurgia oftalmológica",9018
90185090,Outros,9018
90189010,Para transfusão de sangue ou infusão intravenosa,9018
90189021,Elétricos,9018
90189029,Outros,9018
90189031,Litotritores por onda de choque,9018
90189039,Outros,9018
90189040,Rins artificiais,9018
90189050,Aparelhos de diatermia,9018
90189061,Que contenham mercúrio,9018
90189069,Outros,9018
90189091,Incubadoras para bebês,9018
90189093,"Aparelhos para terapia intra-uretral por micro-ondas (TUMT), próprios para o tratamento de
afecções prostáticas, computadorizados",9018
90189094,Endoscópios,9018
90189095,"Grampos e clipes, seus aplicadores e extratores",9018
90189096,Desfibriladores externos que operem unicamente em modo automático (AED - Automatic External Defibrillator),9018
90189097,Aparelhos destinados a procedimentos cirúrgicos assistidos por robótica,9018
90189099,Outros,9018
90189099,Conjunto descartável de circulação assistida e conjunto descartável de balão intra-aórtico,9018
90189099,Máquinas cicladoras para diálise peritoneal e seus acessórios,9018
90189099,"Equipamento de drenagem, cápsula protetora do adaptador de titânio, equipamentos de
transferência ou similar e equipamento cassete cicladora, para diálise peritoneal",9018
90189099,Kits para aférese,9018
90191000,- Aparelhos de mecanoterapia; aparelhos de massagem; aparelhos de psicotécnica,9019
90192010,De oxigenoterapia,9019
90192020,De aerossolterapia,9019
90192030,Respiratórios de reanimação,9019
90192040,Respiradores automáticos (pulmões de aço),9019
90192090,Outros,9019
90200010,Máscaras contra gases,9020
90200090,Outros,9020
90211010,Artigos e aparelhos ortopédicos,9021
90211020,Artigos e aparelhos para fraturas,9021
90211091,"De artigos e aparelhos de ortopedia, articulados",9021
90211099,Outros,9021
90212110,De acrílico,9021
90212190,Outros,9021
90212900,-- Outros,9021
90213110,Femurais,9021
90213120,Mioelétricas,9021
90213190,Outras,9021
90213911,Mecânicas,9021
90213919,Outras,9021
90213920,Lentes intraoculares,9021
90213930,Próteses de artérias vasculares revestidas,9021
90213940,Próteses mamárias não implantáveis,9021
90213980,Outros,9021
90213991,Partes de próteses modulares que substituem membros superiores ou inferiores,9021
90213999,Outros,9021
90214000,"- Aparelhos para facilitar a audição dos surdos, exceto as partes e acessórios",9021
90215000,"- Marca-passos cardíacos (Estimuladores cardíacos*), exceto as partes e acessórios",9021
90219011,Cardiodesfibriladores automáticos,9021
90219012,"Implantes expansíveis (stents), mesmo montados sobre cateter do tipo balão",9021
90219013,"Oclusores interauriculares constituídos por uma malha de fios de níquel e titânio preenchida com tecido de poliéster, mesmo apresentados com seu respectivo cateter",9021
